"year","state","county_name","party","candidatevotes"
2024,"Arkansas","County 2854","REPUBLICAN",289
2024,"Arkansas","County 2854","DEMOCRAT",128
2024,"California","County 2855","REPUBLICAN",2534
2024,"California","County 2855","DEMOCRAT",360
2024,"Colorado","County 2856","REPUBLICAN",64777
2024,"Colorado","County 2856","DEMOCRAT",16827
2024,"Connecticut","County 2857","REPUBLICAN",1721
2024,"Connecticut","County 2857","DEMOCRAT",1378
2024,"Delaware","County 2858","REPUBLICAN",5695
2024,"Delaware","County 2858","DEMOCRAT",2825
2024,"Florida","County 2859","REPUBLICAN",1351
2024,"Florida","County 2859","DEMOCRAT",468
2024,"Georgia","County 2860","REPUBLICAN",5422
2024,"Georgia","County 2860","DEMOCRAT",2694
2024,"Hawaii","County 2861","REPUBLICAN",5542
2024,"Hawaii","County 2861","DEMOCRAT",1558
2024,"Idaho","County 2862","REPUBLICAN",207
2024,"Idaho","County 2862","DEMOCRAT",173
2024,"Illinois","County 2863","REPUBLICAN",916
2024,"Illinois","County 2863","DEMOCRAT",1072
2024,"Indiana","County 2864","REPUBLICAN",1342
2024,"Indiana","County 2864","DEMOCRAT",2066
2024,"Iowa","County 2865","REPUBLICAN",1004
2024,"Iowa","County 2865","DEMOCRAT",576
2024,"Kansas","County 2866","REPUBLICAN",3244
2024,"Kansas","County 2866","DEMOCRAT",1384
2024,"Kentucky","County 2867","REPUBLICAN",4086
2024,"Kentucky","County 2867","DEMOCRAT",3098
2024,"Louisiana","County 2868","REPUBLICAN",5075
2024,"Louisiana","County 2868","DEMOCRAT",3166
2024,"Maine","County 2869","REPUBLICAN",3381
2024,"Maine","County 2869","DEMOCRAT",4610
2024,"Maryland","County 2870","REPUBLICAN",4554
2024,"Maryland","County 2870","DEMOCRAT",1559
2024,"Massachusetts","County 2871","REPUBLICAN",2115
2024,"Massachusetts","County 2871","DEMOCRAT",207
2024,"Michigan","County 2872","REPUBLICAN",71753
2024,"Michigan","County 2872","DEMOCRAT",85662
2024,"Minnesota","County 2873","REPUBLICAN",10473
2024,"Minnesota","County 2873","DEMOCRAT",8141
2024,"Mississippi","County 2874","REPUBLICAN",15814
2024,"Mississippi","County 2874","DEMOCRAT",11288
2024,"Missouri","County 2875","REPUBLICAN",1028
2024,"Missouri","County 2875","DEMOCRAT",496
2024,"Montana","County 2876","REPUBLICAN",5450
2024,"Montana","County 2876","DEMOCRAT",1036
2024,"Nebraska","County 2877","REPUBLICAN",471
2024,"Nebraska","County 2877","DEMOCRAT",260
2024,"Nevada","County 2878","REPUBLICAN",2396
2024,"Nevada","County 2878","DEMOCRAT",1637
2024,"New Hampshire","County 2879","REPUBLICAN",7455
2024,"New Hampshire","County 2879","DEMOCRAT",7041
2024,"New Jersey","County 2880","REPUBLICAN",316
2024,"New Jersey","County 2880","DEMOCRAT",555
2024,"New Mexico","County 2881","REPUBLICAN",66056
2024,"New Mexico","County 2881","DEMOCRAT",105457
2024,"New York","County 2882","REPUBLICAN",39838
2024,"New York","County 2882","DEMOCRAT",10370
2024,"North Carolina","County 2883","REPUBLICAN",5646
2024,"North Carolina","County 2883","DEMOCRAT",3076
2024,"North Dakota","County 2884","REPUBLICAN",7555
2024,"North Dakota","County 2884","DEMOCRAT",1147
2024,"Ohio","County 2885","REPUBLICAN",7718
2024,"Ohio","County 2885","DEMOCRAT",3427
2024,"Oklahoma","County 2886","REPUBLICAN",15659
2024,"Oklahoma","County 2886","DEMOCRAT",7233
2024,"Oregon","County 2887","REPUBLICAN",14041
2024,"Oregon","County 2887","DEMOCRAT",6473
2024,"Pennsylvania","County 2888","REPUBLICAN",822
2024,"Pennsylvania","County 2888","DEMOCRAT",1330
2024,"Rhode Island","County 2889","REPUBLICAN",1818
2024,"Rhode Island","County 2889","DEMOCRAT",522
2024,"South Carolina","County 2890","REPUBLICAN",9928
2024,"South Carolina","County 2890","DEMOCRAT",5584
2024,"South Dakota","County 2891","REPUBLICAN",10691
2024,"South Dakota","County 2891","DEMOCRAT",9146
2024,"Tennessee","County 2892","REPUBLICAN",3111
2024,"Tennessee","County 2892","DEMOCRAT",501
2024,"Texas","County 2893","REPUBLICAN",6205
2024,"Texas","County 2893","DEMOCRAT",1212
2024,"Utah","County 2894","REPUBLICAN",23365
2024,"Utah","County 2894","DEMOCRAT",13122
2024,"Vermont","County 2895","REPUBLICAN",4028
2024,"Vermont","County 2895","DEMOCRAT",7641
2024,"Virginia","County 2896","REPUBLICAN",1278
2024,"Virginia","County 2896","DEMOCRAT",1123
2024,"Washington","County 2897","REPUBLICAN",1373
2024,"Washington","County 2897","DEMOCRAT",238
2024,"West Virginia","County 2898","REPUBLICAN",28280
2024,"West Virginia","County 2898","DEMOCRAT",17030
2024,"Wisconsin","County 2899","REPUBLICAN",2032
2024,"Wisconsin","County 2899","DEMOCRAT",2644
2024,"Wyoming","County 2900","REPUBLICAN",9981
2024,"Wyoming","County 2900","DEMOCRAT",6800
2024,"Alabama","County 2901","REPUBLICAN",2204
2024,"Alabama","County 2901","DEMOCRAT",321
2024,"Alaska","County 2902","REPUBLICAN",10333
2024,"Alaska","County 2902","DEMOCRAT",3629
2024,"Arizona","County 2903","REPUBLICAN",2626
2024,"Arizona","County 2903","DEMOCRAT",1043
2024,"Arkansas","County 2904","REPUBLICAN",4630
2024,"Arkansas","County 2904","DEMOCRAT",1505
2024,"California","County 2905","REPUBLICAN",2609
2024,"California","County 2905","DEMOCRAT",6008
2024,"Colorado","County 2906","REPUBLICAN",12418
2024,"Colorado","County 2906","DEMOCRAT",12886
2024,"Connecticut","County 2907","REPUBLICAN",2969
2024,"Connecticut","County 2907","DEMOCRAT",2474
2024,"Delaware","County 2908","REPUBLICAN",558
2024,"Delaware","County 2908","DEMOCRAT",514
2024,"Florida","County 2909","REPUBLICAN",4600
2024,"Florida","County 2909","DEMOCRAT",6482
2024,"Georgia","County 2910","REPUBLICAN",1944
2024,"Georgia","County 2910","DEMOCRAT",3131
2024,"Hawaii","County 2911","REPUBLICAN",2047
2024,"Hawaii","County 2911","DEMOCRAT",583
2024,"Idaho","County 2912","REPUBLICAN",1495
2024,"Idaho","County 2912","DEMOCRAT",1811
2024,"Illinois","County 2913","REPUBLICAN",24481
2024,"Illinois","County 2913","DEMOCRAT",12420
2024,"Indiana","County 2914","REPUBLICAN",5657
2024,"Indiana","County 2914","DEMOCRAT",5908
2024,"Iowa","County 2915","REPUBLICAN",1506
2024,"Iowa","County 2915","DEMOCRAT",1557
2024,"Kansas","County 2916","REPUBLICAN",7433
2024,"Kansas","County 2916","DEMOCRAT",3440
2024,"Kentucky","County 2917","REPUBLICAN",13579
2024,"Kentucky","County 2917","DEMOCRAT",4649
2024,"Louisiana","County 2918","REPUBLICAN",19897
2024,"Louisiana","County 2918","DEMOCRAT",7167
2024,"Maine","County 2919","REPUBLICAN",1009
2024,"Maine","County 2919","DEMOCRAT",475
2024,"Maryland","County 2920","REPUBLICAN",5395
2024,"Maryland","County 2920","DEMOCRAT",6278
2024,"Massachusetts","County 2921","REPUBLICAN",8849
2024,"Massachusetts","County 2921","DEMOCRAT",17629
2024,"Michigan","County 2922","REPUBLICAN",9598
2024,"Michigan","County 2922","DEMOCRAT",8024
2024,"Minnesota","County 2923","REPUBLICAN",3292
2024,"Minnesota","County 2923","DEMOCRAT",584
2024,"Mississippi","County 2924","REPUBLICAN",2804
2024,"Mississippi","County 2924","DEMOCRAT",1331
2024,"Missouri","County 2925","REPUBLICAN",5897
2024,"Missouri","County 2925","DEMOCRAT",5387
2024,"Montana","County 2926","REPUBLICAN",15641
2024,"Montana","County 2926","DEMOCRAT",13377
2024,"Nebraska","County 2927","REPUBLICAN",2566
2024,"Nebraska","County 2927","DEMOCRAT",1694
2024,"Nevada","County 2928","REPUBLICAN",5241
2024,"Nevada","County 2928","DEMOCRAT",2847
2024,"New Hampshire","County 2929","REPUBLICAN",5809
2024,"New Hampshire","County 2929","DEMOCRAT",960
2024,"New Jersey","County 2930","REPUBLICAN",2913
2024,"New Jersey","County 2930","DEMOCRAT",3072
2024,"New Mexico","County 2931","REPUBLICAN",1464
2024,"New Mexico","County 2931","DEMOCRAT",726
2024,"New York","County 2932","REPUBLICAN",1846
2024,"New York","County 2932","DEMOCRAT",1470
2024,"North Carolina","County 2933","REPUBLICAN",2188
2024,"North Carolina","County 2933","DEMOCRAT",2449
2024,"North Dakota","County 2934","REPUBLICAN",14966
2024,"North Dakota","County 2934","DEMOCRAT",3385
2024,"Ohio","County 2935","REPUBLICAN",2394
2024,"Ohio","County 2935","DEMOCRAT",524
2024,"Oklahoma","County 2936","REPUBLICAN",480
2024,"Oklahoma","County 2936","DEMOCRAT",1097
2024,"Oregon","County 2937","REPUBLICAN",7327
2024,"Oregon","County 2937","DEMOCRAT",673
2024,"Pennsylvania","County 2938","REPUBLICAN",6404
2024,"Pennsylvania","County 2938","DEMOCRAT",5635
2024,"Rhode Island","County 2939","REPUBLICAN",17439
2024,"Rhode Island","County 2939","DEMOCRAT",5246
2024,"South Carolina","County 2940","REPUBLICAN",4697
2024,"South Carolina","County 2940","DEMOCRAT",717
2024,"South Dakota","County 2941","REPUBLICAN",73988
2024,"South Dakota","County 2941","DEMOCRAT",33876
2024,"Tennessee","County 2942","REPUBLICAN",2728
2024,"Tennessee","County 2942","DEMOCRAT",638
2024,"Texas","County 2943","REPUBLICAN",13740
2024,"Texas","County 2943","DEMOCRAT",7865
2024,"Utah","County 2944","REPUBLICAN",534
2024,"Utah","County 2944","DEMOCRAT",1395
2024,"Vermont","County 2945","REPUBLICAN",2803
2024,"Vermont","County 2945","DEMOCRAT",5272
2024,"Virginia","County 2946","REPUBLICAN",46751
2024,"Virginia","County 2946","DEMOCRAT",23631
2024,"Washington","County 2947","REPUBLICAN",3089
2024,"Washington","County 2947","DEMOCRAT",1923
2024,"West Virginia","County 2948","REPUBLICAN",2138
2024,"West Virginia","County 2948","DEMOCRAT",1742
2024,"Wisconsin","County 2949","REPUBLICAN",12463
2024,"Wisconsin","County 2949","DEMOCRAT",4910
2024,"Wyoming","County 2950","REPUBLICAN",7579
2024,"Wyoming","County 2950","DEMOCRAT",3588
2024,"Alabama","County 2951","REPUBLICAN",701
2024,"Alabama","County 2951","DEMOCRAT",585
2024,"Alaska","County 2952","REPUBLICAN",1986
2024,"Alaska","County 2952","DEMOCRAT",1367
2024,"Arizona","County 2953","REPUBLICAN",81448
2024,"Arizona","County 2953","DEMOCRAT",66400
2024,"Arkansas","County 2954","REPUBLICAN",8495
2024,"Arkansas","County 2954","DEMOCRAT",1568
2024,"California","County 2955","REPUBLICAN",4668
2024,"California","County 2955","DEMOCRAT",2813
2024,"Colorado","County 2956","REPUBLICAN",2119
2024,"Colorado","County 2956","DEMOCRAT",788
2024,"Connecticut","County 2957","REPUBLICAN",1727
2024,"Connecticut","County 2957","DEMOCRAT",2079
2024,"Delaware","County 2958","REPUBLICAN",3112
2024,"Delaware","County 2958","DEMOCRAT",6376
2024,"Florida","County 2959","REPUBLICAN",2160
2024,"Florida","County 2959","DEMOCRAT",1735
2024,"Georgia","County 2960","REPUBLICAN",3809
2024,"Georgia","County 2960","DEMOCRAT",4270
2024,"Hawaii","County 2961","REPUBLICAN",7672
2024,"Hawaii","County 2961","DEMOCRAT",5167
2024,"Idaho","County 2962","REPUBLICAN",9396
2024,"Idaho","County 2962","DEMOCRAT",4567
2024,"Illinois","County 2963","REPUBLICAN",9442
2024,"Illinois","County 2963","DEMOCRAT",4353
2024,"Indiana","County 2964","REPUBLICAN",32247
2024,"Indiana","County 2964","DEMOCRAT",31466
2024,"Iowa","County 2965","REPUBLICAN",6405
2024,"Iowa","County 2965","DEMOCRAT",3184
2024,"Kansas","County 2966","REPUBLICAN",2606
2024,"Kansas","County 2966","DEMOCRAT",864
2024,"Kentucky","County 2967","REPUBLICAN",13587
2024,"Kentucky","County 2967","DEMOCRAT",773
2024,"Louisiana","County 2968","REPUBLICAN",8333
2024,"Louisiana","County 2968","DEMOCRAT",6372
2024,"Maine","County 2969","REPUBLICAN",6531
2024,"Maine","County 2969","DEMOCRAT",2584
2024,"Maryland","County 2970","REPUBLICAN",32817
2024,"Maryland","County 2970","DEMOCRAT",22220
2024,"Massachusetts","County 2971","REPUBLICAN",2256
2024,"Massachusetts","County 2971","DEMOCRAT",4211
2024,"Michigan","County 2972","REPUBLICAN",8528
2024,"Michigan","County 2972","DEMOCRAT",3984
2024,"Minnesota","County 2973","REPUBLICAN",4530
2024,"Minnesota","County 2973","DEMOCRAT",2535
2024,"Mississippi","County 2974","REPUBLICAN",3811
2024,"Mississippi","County 2974","DEMOCRAT",2706
2024,"Missouri","County 2975","REPUBLICAN",3922
2024,"Missouri","County 2975","DEMOCRAT",5171
2024,"Montana","County 2976","REPUBLICAN",9896
2024,"Montana","County 2976","DEMOCRAT",2883
2024,"Nebraska","County 2977","REPUBLICAN",6118
2024,"Nebraska","County 2977","DEMOCRAT",1057
2024,"Nevada","County 2978","REPUBLICAN",2904
2024,"Nevada","County 2978","DEMOCRAT",2078
2024,"New Hampshire","County 2979","REPUBLICAN",2504
2024,"New Hampshire","County 2979","DEMOCRAT",4248
2024,"New Jersey","County 2980","REPUBLICAN",7650
2024,"New Jersey","County 2980","DEMOCRAT",4667
2024,"New Mexico","County 2981","REPUBLICAN",8675
2024,"New Mexico","County 2981","DEMOCRAT",2093
2024,"New York","County 2982","REPUBLICAN",5600
2024,"New York","County 2982","DEMOCRAT",4176
2024,"North Carolina","County 2983","REPUBLICAN",3794
2024,"North Carolina","County 2983","DEMOCRAT",1685
2024,"North Dakota","County 2984","REPUBLICAN",5382
2024,"North Dakota","County 2984","DEMOCRAT",1344
2024,"Ohio","County 2985","REPUBLICAN",11534
2024,"Ohio","County 2985","DEMOCRAT",7705
2024,"Oklahoma","County 2986","REPUBLICAN",47206
2024,"Oklahoma","County 2986","DEMOCRAT",36312
2024,"Oregon","County 2987","REPUBLICAN",1549
2024,"Oregon","County 2987","DEMOCRAT",777
2024,"Pennsylvania","County 2988","REPUBLICAN",19952
2024,"Pennsylvania","County 2988","DEMOCRAT",6485
2024,"Rhode Island","County 2989","REPUBLICAN",2302
2024,"Rhode Island","County 2989","DEMOCRAT",922
2024,"South Carolina","County 2990","REPUBLICAN",6426
2024,"South Carolina","County 2990","DEMOCRAT",9182
2024,"South Dakota","County 2991","REPUBLICAN",1611
2024,"South Dakota","County 2991","DEMOCRAT",2480
2024,"Tennessee","County 2992","REPUBLICAN",3285
2024,"Tennessee","County 2992","DEMOCRAT",1698
2024,"Texas","County 2993","REPUBLICAN",1041
2024,"Texas","County 2993","DEMOCRAT",1363
2024,"Utah","County 2994","REPUBLICAN",7489
2024,"Utah","County 2994","DEMOCRAT",3693
2024,"Vermont","County 2995","REPUBLICAN",3341
2024,"Vermont","County 2995","DEMOCRAT",2628
2024,"Virginia","County 2996","REPUBLICAN",2826
2024,"Virginia","County 2996","DEMOCRAT",1276
2024,"Washington","County 2997","REPUBLICAN",598
2024,"Washington","County 2997","DEMOCRAT",767
2024,"West Virginia","County 2998","REPUBLICAN",22542
2024,"West Virginia","County 2998","DEMOCRAT",23004
2024,"Wisconsin","County 2999","REPUBLICAN",18313
2024,"Wisconsin","County 2999","DEMOCRAT",6593
2024,"Wyoming","County 3000","REPUBLICAN",8666
2024,"Wyoming","County 3000","DEMOCRAT",1694
2024,"Alabama","County 3001","REPUBLICAN",3552
2024,"Alabama","County 3001","DEMOCRAT",1717
2024,"Alaska","County 3002","REPUBLICAN",3864
2024,"Alaska","County 3002","DEMOCRAT",2124
2024,"Arizona","County 3003","REPUBLICAN",4378
2024,"Arizona","County 3003","DEMOCRAT",5957
2024,"Arkansas","County 3004","REPUBLICAN",19434
2024,"Arkansas","County 3004","DEMOCRAT",13400
2024,"California","County 3005","REPUBLICAN",3175
2024,"California","County 3005","DEMOCRAT",2532
2024,"Colorado","County 3006","REPUBLICAN",6468
2024,"Colorado","County 3006","DEMOCRAT",5623
2024,"Connecticut","County 3007","REPUBLICAN",15599
2024,"Connecticut","County 3007","DEMOCRAT",8197
2024,"Delaware","County 3008","REPUBLICAN",2231
2024,"Delaware","County 3008","DEMOCRAT",903
2024,"Florida","County 3009","REPUBLICAN",2819
2024,"Florida","County 3009","DEMOCRAT",1967
2024,"Georgia","County 3010","REPUBLICAN",9375
2024,"Georgia","County 3010","DEMOCRAT",3261
2024,"Hawaii","County 3011","REPUBLICAN",5910
2024,"Hawaii","County 3011","DEMOCRAT",2184
2024,"Idaho","County 3012","REPUBLICAN",31230
2024,"Idaho","County 3012","DEMOCRAT",20784
2024,"Illinois","County 3013","REPUBLICAN",3842
2024,"Illinois","County 3013","DEMOCRAT",2037
2024,"Indiana","County 3014","REPUBLICAN",3536
2024,"Indiana","County 3014","DEMOCRAT",1595
2024,"Iowa","County 3015","REPUBLICAN",2309
2024,"Iowa","County 3015","DEMOCRAT",544
2024,"Kansas","County 3016","REPUBLICAN",2395
2024,"Kansas","County 3016","DEMOCRAT",1898
2024,"Kentucky","County 3017","REPUBLICAN",7603
2024,"Kentucky","County 3017","DEMOCRAT",3553
2024,"Louisiana","County 3018","REPUBLICAN",23435
2024,"Louisiana","County 3018","DEMOCRAT",3907
2024,"Maine","County 3019","REPUBLICAN",1458
2024,"Maine","County 3019","DEMOCRAT",292
2024,"Maryland","County 3020","REPUBLICAN",6741
2024,"Maryland","County 3020","DEMOCRAT",1699
2024,"Massachusetts","County 3021","REPUBLICAN",16136
2024,"Massachusetts","County 3021","DEMOCRAT",19666
2024,"Michigan","County 3022","REPUBLICAN",13254
2024,"Michigan","County 3022","DEMOCRAT",5060
2024,"Minnesota","County 3023","REPUBLICAN",2549
2024,"Minnesota","County 3023","DEMOCRAT",682
2024,"Mississippi","County 3024","REPUBLICAN",39726
2024,"Mississippi","County 3024","DEMOCRAT",8960
2024,"Missouri","County 3025","REPUBLICAN",4261
2024,"Missouri","County 3025","DEMOCRAT",1475
2024,"Montana","County 3026","REPUBLICAN",6381
2024,"Montana","County 3026","DEMOCRAT",2058
2024,"Nebraska","County 3027","REPUBLICAN",10846
2024,"Nebraska","County 3027","DEMOCRAT",4195
2024,"Nevada","County 3028","REPUBLICAN",9096
2024,"Nevada","County 3028","DEMOCRAT",4688
2024,"New Hampshire","County 3029","REPUBLICAN",6517
2024,"New Hampshire","County 3029","DEMOCRAT",4527
2024,"New Jersey","County 3030","REPUBLICAN",13780
2024,"New Jersey","County 3030","DEMOCRAT",6178
2024,"New Mexico","County 3031","REPUBLICAN",1971
2024,"New Mexico","County 3031","DEMOCRAT",1629
2024,"New York","County 3032","REPUBLICAN",3303
2024,"New York","County 3032","DEMOCRAT",3708
2024,"North Carolina","County 3033","REPUBLICAN",1181
2024,"North Carolina","County 3033","DEMOCRAT",534
2024,"North Dakota","County 3034","REPUBLICAN",3794
2024,"North Dakota","County 3034","DEMOCRAT",2113
2024,"Ohio","County 3035","REPUBLICAN",2056
2024,"Ohio","County 3035","DEMOCRAT",4014
2024,"Oklahoma","County 3036","REPUBLICAN",30595
2024,"Oklahoma","County 3036","DEMOCRAT",22849
2024,"Oregon","County 3037","REPUBLICAN",162889
2024,"Oregon","County 3037","DEMOCRAT",176430
2024,"Pennsylvania","County 3038","REPUBLICAN",28467
2024,"Pennsylvania","County 3038","DEMOCRAT",20725
2024,"Rhode Island","County 3039","REPUBLICAN",5768
2024,"Rhode Island","County 3039","DEMOCRAT",945
2024,"South Carolina","County 3040","REPUBLICAN",675
2024,"South Carolina","County 3040","DEMOCRAT",876
2024,"South Dakota","County 3041","REPUBLICAN",11544
2024,"South Dakota","County 3041","DEMOCRAT",15737
2024,"Tennessee","County 3042","REPUBLICAN",2436
2024,"Tennessee","County 3042","DEMOCRAT",716
2024,"Texas","County 3043","REPUBLICAN",14488
2024,"Texas","County 3043","DEMOCRAT",18843
2024,"Utah","County 3044","REPUBLICAN",5119
2024,"Utah","County 3044","DEMOCRAT",1968
2024,"Vermont","County 3045","REPUBLICAN",10489
2024,"Vermont","County 3045","DEMOCRAT",2524
2024,"Virginia","County 3046","REPUBLICAN",1315
2024,"Virginia","County 3046","DEMOCRAT",1138
2024,"Washington","County 3047","REPUBLICAN",3928
2024,"Washington","County 3047","DEMOCRAT",6117
2024,"West Virginia","County 3048","REPUBLICAN",1648
2024,"West Virginia","County 3048","DEMOCRAT",173
2024,"Wisconsin","County 3049","REPUBLICAN",1139
2024,"Wisconsin","County 3049","DEMOCRAT",1781
2024,"Wyoming","County 3050","REPUBLICAN",1109
2024,"Wyoming","County 3050","DEMOCRAT",1890
2024,"Alabama","County 3051","REPUBLICAN",15660
2024,"Alabama","County 3051","DEMOCRAT",11670
2024,"Alaska","County 3052","REPUBLICAN",3904
2024,"Alaska","County 3052","DEMOCRAT",871
2024,"Arizona","County 3053","REPUBLICAN",1448
2024,"Arizona","County 3053","DEMOCRAT",462
2024,"Arkansas","County 3054","REPUBLICAN",4776
2024,"Arkansas","County 3054","DEMOCRAT",1113
2024,"California","County 3055","REPUBLICAN",24426
2024,"California","County 3055","DEMOCRAT",6376
2024,"Colorado","County 3056","REPUBLICAN",7073
2024,"Colorado","County 3056","DEMOCRAT",9701
2024,"Connecticut","County 3057","REPUBLICAN",9766
2024,"Connecticut","County 3057","DEMOCRAT",7132
2024,"Delaware","County 3058","REPUBLICAN",2551
2024,"Delaware","County 3058","DEMOCRAT",1098
2024,"Florida","County 3059","REPUBLICAN",3114
2024,"Florida","County 3059","DEMOCRAT",2726
2024,"Georgia","County 3060","REPUBLICAN",71992
2024,"Georgia","County 3060","DEMOCRAT",28061
2024,"Hawaii","County 3061","REPUBLICAN",14015
